#    L    TT             EE             BB             TE             PP             TP             EP          
  6693   0.879197E-02   0.522799E-04   0.000000E+00   0.145933E-03   0.315069E-09   0.990611E-08   0.170778E-11
  6694   0.878854E-02   0.520647E-04   0.000000E+00   0.145483E-03   0.314992E-09   0.990214E-08   0.171675E-11
  6695   0.878512E-02   0.518502E-04   0.000000E+00   0.145034E-03   0.314915E-09   0.989819E-08   0.172576E-11
  6696   0.878171E-02   0.516364E-04   0.000000E+00   0.144587E-03   0.314838E-09   0.989425E-08   0.173481E-11
  6697   0.877829E-02   0.514233E-04   0.000000E+00   0.144142E-03   0.314761E-09   0.989033E-08   0.174391E-11
  6698   0.877480E-02   0.512108E-04   0.000000E+00   0.143698E-03   0.314684E-09   0.988641E-08   0.175305E-11
  6699   0.877140E-02   0.509989E-04   0.000000E+00   0.143256E-03   0.314608E-09   0.988252E-08   0.176223E-11
  6700   0.876792E-02   0.507878E-04   0.000000E+00   0.142815E-03   0.314531E-09   0.987864E-08   0.177145E-11
  6701   0.876444E-02   0.505772E-04   0.000000E+00   0.142375E-03   0.314454E-09   0.987477E-08   0.178072E-11
  6702   0.876089E-02   0.503674E-04   0.000000E+00   0.141936E-03   0.314377E-09   0.987092E-08   0.179003E-11
  6703   0.875742E-02   0.501582E-04   0.000000E+00   0.141499E-03   0.314300E-09   0.986708E-08   0.179937E-11
  6704   0.875388E-02   0.499496E-04   0.000000E+00   0.141064E-03   0.314224E-09   0.986326E-08   0.180876E-11
  6705   0.875034E-02   0.497417E-04   0.000000E+00   0.140630E-03   0.314147E-09   0.985945E-08   0.181819E-11
  6706   0.874680E-02   0.495345E-04   0.000000E+00   0.140197E-03   0.314070E-09   0.985566E-08   0.182765E-11
  6707   0.874327E-02   0.493280E-04   0.000000E+00   0.139767E-03   0.313994E-09   0.985188E-08   0.183716E-11
  6708   0.873966E-02   0.491221E-04   0.000000E+00   0.139336E-03   0.313917E-09   0.984812E-08   0.184670E-11
  6709   0.873613E-02   0.489168E-04   0.000000E+00   0.138908E-03   0.313841E-09   0.984437E-08   0.185628E-11
  6710   0.873253E-02   0.487122E-04   0.000000E+00   0.138481E-03   0.313764E-09   0.984063E-08   0.186591E-11
  6711   0.872894E-02   0.485082E-04   0.000000E+00   0.138056E-03   0.313688E-09   0.983691E-08   0.187556E-11
  6712   0.872527E-02   0.483049E-04   0.000000E+00   0.137632E-03   0.313611E-09   0.983321E-08   0.188526E-11
  6713   0.872168E-02   0.481023E-04   0.000000E+00   0.137210E-03   0.313535E-09   0.982952E-08   0.189499E-11
  6714   0.871802E-02   0.479002E-04   0.000000E+00   0.136788E-03   0.313458E-09   0.982584E-08   0.190476E-11
  6715   0.871436E-02   0.476989E-04   0.000000E+00   0.136368E-03   0.313382E-09   0.982218E-08   0.191457E-11
  6716   0.871071E-02   0.474982E-04   0.000000E+00   0.135950E-03   0.313306E-09   0.981854E-08   0.192441E-11
  6717   0.870706E-02   0.472981E-04   0.000000E+00   0.135534E-03   0.313229E-09   0.981491E-08   0.193429E-11
  6718   0.870341E-02   0.470987E-04   0.000000E+00   0.135118E-03   0.313153E-09   0.981129E-08   0.194420E-11
  6719   0.869969E-02   0.468998E-04   0.000000E+00   0.134703E-03   0.313077E-09   0.980769E-08   0.195415E-11
  6720   0.869597E-02   0.467017E-04   0.000000E+00   0.134291E-03   0.313000E-09   0.980410E-08   0.196413E-11
  6721   0.869226E-02   0.465042E-04   0.000000E+00   0.133880E-03   0.312924E-09   0.980053E-08   0.197415E-11
  6722   0.868855E-02   0.463073E-04   0.000000E+00   0.133470E-03   0.312848E-09   0.979698E-08   0.198420E-11
  6723   0.868484E-02   0.461111E-04   0.000000E+00   0.133061E-03   0.312772E-09   0.979344E-08   0.199428E-11
  6724   0.868107E-02   0.459155E-04   0.000000E+00   0.132654E-03   0.312696E-09   0.978991E-08   0.200440E-11
  6725   0.867736E-02   0.457206E-04   0.000000E+00   0.132248E-03   0.312620E-09   0.978640E-08   0.201455E-11
  6726   0.867359E-02   0.455262E-04   0.000000E+00   0.131844E-03   0.312544E-09   0.978290E-08   0.202473E-11
  6727   0.866982E-02   0.453325E-04   0.000000E+00   0.131441E-03   0.312468E-09   0.977942E-08   0.203494E-11
  6728   0.866606E-02   0.451394E-04   0.000000E+00   0.131039E-03   0.312392E-09   0.977596E-08   0.204518E-11
  6729   0.866222E-02   0.449470E-04   0.000000E+00   0.130639E-03   0.312316E-09   0.977251E-08   0.205546E-11
  6730   0.865846E-02   0.447552E-04   0.000000E+00   0.130240E-03   0.312240E-09   0.976907E-08   0.206577E-11
  6731   0.865463E-02   0.445641E-04   0.000000E+00   0.129843E-03   0.312164E-09   0.976565E-08   0.207610E-11
  6732   0.865080E-02   0.443735E-04   0.000000E+00   0.129446E-03   0.312088E-09   0.976225E-08   0.208647E-11
  6733   0.864698E-02   0.441837E-04   0.000000E+00   0.129052E-03   0.312012E-09   0.975886E-08   0.209687E-11
  6734   0.864308E-02   0.439944E-04   0.000000E+00   0.128659E-03   0.311936E-09   0.975548E-08   0.210729E-11
  6735   0.863927E-02   0.438057E-04   0.000000E+00   0.128267E-03   0.311860E-09   0.975212E-08   0.211775E-11
  6736   0.863538E-02   0.436177E-04   0.000000E+00   0.127876E-03   0.311784E-09   0.974878E-08   0.212823E-11
  6737   0.863149E-02   0.434303E-04   0.000000E+00   0.127487E-03   0.311709E-09   0.974545E-08   0.213874E-11
  6738   0.862761E-02   0.432435E-04   0.000000E+00   0.127099E-03   0.311633E-09   0.974214E-08   0.214928E-11
  6739   0.862373E-02   0.430574E-04   0.000000E+00   0.126713E-03   0.311557E-09   0.973884E-08   0.215985E-11
  6740   0.861978E-02   0.428719E-04   0.000000E+00   0.126328E-03   0.311482E-09   0.973556E-08   0.217044E-11
  6741   0.861591E-02   0.426869E-04   0.000000E+00   0.125944E-03   0.311406E-09   0.973229E-08   0.218106E-11
  6742   0.861196E-02   0.425026E-04   0.000000E+00   0.125562E-03   0.311330E-09   0.972903E-08   0.219171E-11
  6743   0.860802E-02   0.423189E-04   0.000000E+00   0.125181E-03   0.311255E-09   0.972580E-08   0.220238E-11
  6744   0.860408E-02   0.421358E-04   0.000000E+00   0.124801E-03   0.311179E-09   0.972258E-08   0.221308E-11
  6745   0.860015E-02   0.419534E-04   0.000000E+00   0.124423E-03   0.311104E-09   0.971937E-08   0.222381E-11
  6746   0.859614E-02   0.417716E-04   0.000000E+00   0.124046E-03   0.311028E-09   0.971618E-08   0.223455E-11
  6747   0.859214E-02   0.415903E-04   0.000000E+00   0.123670E-03   0.310953E-09   0.971301E-08   0.224533E-11
  6748   0.858822E-02   0.414097E-04   0.000000E+00   0.123296E-03   0.310877E-09   0.970985E-08   0.225612E-11
  6749   0.858422E-02   0.412297E-04   0.000000E+00   0.122923E-03   0.310802E-09   0.970671E-08   0.226695E-11
  6750   0.858015E-02   0.410504E-04   0.000000E+00   0.122551E-03   0.310727E-09   0.970358E-08   0.227779E-11
  6751   0.857617E-02   0.408716E-04   0.000000E+00   0.122181E-03   0.310651E-09   0.970047E-08   0.228866E-11
  6752   0.857218E-02   0.406935E-04   0.000000E+00   0.121812E-03   0.310576E-09   0.969737E-08   0.229955E-11
  6753   0.856812E-02   0.405159E-04   0.000000E+00   0.121445E-03   0.310500E-09   0.969429E-08   0.231046E-11
  6754   0.856407E-02   0.403389E-04   0.000000E+00   0.121078E-03   0.310425E-09   0.969122E-08   0.232140E-11
  6755   0.856002E-02   0.401626E-04   0.000000E+00   0.120714E-03   0.310350E-09   0.968817E-08   0.233235E-11
  6756   0.855597E-02   0.399869E-04   0.000000E+00   0.120350E-03   0.310275E-09   0.968514E-08   0.234333E-11
  6757   0.855185E-02   0.398118E-04   0.000000E+00   0.119988E-03   0.310200E-09   0.968212E-08   0.235433E-11
  6758   0.854781E-02   0.396372E-04   0.000000E+00   0.119627E-03   0.310124E-09   0.967912E-08   0.236535E-11
  6759   0.854370E-02   0.394633E-04   0.000000E+00   0.119267E-03   0.310049E-09   0.967613E-08   0.237639E-11
  6760   0.853959E-02   0.392899E-04   0.000000E+00   0.118909E-03   0.309974E-09   0.967316E-08   0.238745E-11
  6761   0.853549E-02   0.391172E-04   0.000000E+00   0.118552E-03   0.309899E-09   0.967020E-08   0.239852E-11
  6762   0.853139E-02   0.389451E-04   0.000000E+00   0.118197E-03   0.309824E-09   0.966727E-08   0.240962E-11
  6763   0.852722E-02   0.387736E-04   0.000000E+00   0.117842E-03   0.309749E-09   0.966434E-08   0.242074E-11
  6764   0.852312E-02   0.386026E-04   0.000000E+00   0.117489E-03   0.309674E-09   0.966143E-08   0.243187E-11
  6765   0.851895E-02   0.384323E-04   0.000000E+00   0.117138E-03   0.309599E-09   0.965854E-08   0.244302E-11
  6766   0.851479E-02   0.382625E-04   0.000000E+00   0.116787E-03   0.309524E-09   0.965567E-08   0.245419E-11
  6767   0.851063E-02   0.380934E-04   0.000000E+00   0.116438E-03   0.309449E-09   0.965281E-08   0.246538E-11
  6768   0.850648E-02   0.379248E-04   0.000000E+00   0.116090E-03   0.309374E-09   0.964996E-08   0.247658E-11
  6769   0.850233E-02   0.377568E-04   0.000000E+00   0.115744E-03   0.309300E-09   0.964713E-08   0.248780E-11
  6770   0.849810E-02   0.375894E-04   0.000000E+00   0.115399E-03   0.309225E-09   0.964432E-08   0.249904E-11
  6771   0.849388E-02   0.374227E-04   0.000000E+00   0.115055E-03   0.309150E-09   0.964153E-08   0.251029E-11
  6772   0.848967E-02   0.372565E-04   0.000000E+00   0.114712E-03   0.309075E-09   0.963875E-08   0.252156E-11
  6773   0.848545E-02   0.370909E-04   0.000000E+00   0.114371E-03   0.309000E-09   0.963598E-08   0.253284E-11
  6774   0.848124E-02   0.369259E-04   0.000000E+00   0.114031E-03   0.308926E-09   0.963323E-08   0.254414E-11
  6775   0.847704E-02   0.367614E-04   0.000000E+00   0.113693E-03   0.308851E-09   0.963050E-08   0.255545E-11
  6776   0.847276E-02   0.365975E-04   0.000000E+00   0.113355E-03   0.308776E-09   0.962779E-08   0.256677E-11
  6777   0.846849E-02   0.364343E-04   0.000000E+00   0.113019E-03   0.308702E-09   0.962509E-08   0.257811E-11
  6778   0.846429E-02   0.362716E-04   0.000000E+00   0.112684E-03   0.308627E-09   0.962240E-08   0.258946E-11
  6779   0.846002E-02   0.361095E-04   0.000000E+00   0.112351E-03   0.308553E-09   0.961974E-08   0.260083E-11
  6780   0.845568E-02   0.359479E-04   0.000000E+00   0.112019E-03   0.308478E-09   0.961709E-08   0.261220E-11
  6781   0.845142E-02   0.357870E-04   0.000000E+00   0.111688E-03   0.308404E-09   0.961445E-08   0.262359E-11
  6782   0.844717E-02   0.356266E-04   0.000000E+00   0.111358E-03   0.308329E-09   0.961183E-08   0.263499E-11
  6783   0.844284E-02   0.354668E-04   0.000000E+00   0.111030E-03   0.308255E-09   0.960923E-08   0.264641E-11
  6784   0.843852E-02   0.353076E-04   0.000000E+00   0.110703E-03   0.308180E-09   0.960665E-08   0.265783E-11
  6785   0.843419E-02   0.351490E-04   0.000000E+00   0.110377E-03   0.308106E-09   0.960408E-08   0.266926E-11
  6786   0.842988E-02   0.349909E-04   0.000000E+00   0.110052E-03   0.308031E-09   0.960152E-08   0.268071E-11
  6787   0.842556E-02   0.348334E-04   0.000000E+00   0.109729E-03   0.307957E-09   0.959899E-08   0.269216E-11
  6788   0.842118E-02   0.346765E-04   0.000000E+00   0.109407E-03   0.307883E-09   0.959647E-08   0.270362E-11
  6789   0.841687E-02   0.345201E-04   0.000000E+00   0.109086E-03   0.307808E-09   0.959396E-08   0.271509E-11
  6790   0.841249E-02   0.343643E-04   0.000000E+00   0.108767E-03   0.307734E-09   0.959147E-08   0.272657E-11
  6791   0.840812E-02   0.342091E-04   0.000000E+00   0.108448E-03   0.307660E-09   0.958900E-08   0.273806E-11
  6792   0.840375E-02   0.340545E-04   0.000000E+00   0.108131E-03   0.307586E-09   0.958655E-08   0.274956E-11
  6793   0.839938E-02   0.339004E-04   0.000000E+00   0.107816E-03   0.307512E-09   0.958411E-08   0.276107E-11
  6794   0.839494E-02   0.337469E-04   0.000000E+00   0.107501E-03   0.307437E-09   0.958169E-08   0.277258E-11
  6795   0.839058E-02   0.335939E-04   0.000000E+00   0.107188E-03   0.307363E-09   0.957929E-08   0.278410E-11
  6796   0.838615E-02   0.334415E-04   0.000000E+00   0.106876E-03   0.307289E-09   0.957689E-08   0.279562E-11
  6797   0.838172E-02   0.332897E-04   0.000000E+00   0.106565E-03   0.307215E-09   0.957452E-08   0.280715E-11
  6798   0.837730E-02   0.331384E-04   0.000000E+00   0.106256E-03   0.307141E-09   0.957217E-08   0.281869E-11
  6799   0.837288E-02   0.329877E-04   0.000000E+00   0.105948E-03   0.307067E-09   0.956983E-08   0.283023E-11
  6800   0.836846E-02   0.328376E-04   0.000000E+00   0.105641E-03   0.306993E-09   0.956751E-08   0.284178E-11
  6801   0.836398E-02   0.326880E-04   0.000000E+00   0.105335E-03   0.306919E-09   0.956520E-08   0.285333E-11
  6802   0.835957E-02   0.325390E-04   0.000000E+00   0.105030E-03   0.306845E-09   0.956291E-08   0.286489E-11
  6803   0.835508E-02   0.323906E-04   0.000000E+00   0.104727E-03   0.306771E-09   0.956064E-08   0.287645E-11
  6804   0.835061E-02   0.322426E-04   0.000000E+00   0.104425E-03   0.306697E-09   0.955839E-08   0.288802E-11
  6805   0.834613E-02   0.320953E-04   0.000000E+00   0.104124E-03   0.306623E-09   0.955615E-08   0.289958E-11
  6806   0.834166E-02   0.319485E-04   0.000000E+00   0.103825E-03   0.306550E-09   0.955393E-08   0.291115E-11
  6807   0.833720E-02   0.318022E-04   0.000000E+00   0.103526E-03   0.306476E-09   0.955172E-08   0.292273E-11
  6808   0.833266E-02   0.316565E-04   0.000000E+00   0.103229E-03   0.306402E-09   0.954953E-08   0.293430E-11
  6809   0.832813E-02   0.315113E-04   0.000000E+00   0.102933E-03   0.306328E-09   0.954736E-08   0.294588E-11
  6810   0.832367E-02   0.313668E-04   0.000000E+00   0.102638E-03   0.306255E-09   0.954521E-08   0.295746E-11
  6811   0.831914E-02   0.312227E-04   0.000000E+00   0.102345E-03   0.306181E-09   0.954307E-08   0.296904E-11
  6812   0.831462E-02   0.310792E-04   0.000000E+00   0.102053E-03   0.306107E-09   0.954095E-08   0.298062E-11
  6813   0.831010E-02   0.309363E-04   0.000000E+00   0.101762E-03   0.306034E-09   0.953884E-08   0.299220E-11
  6814   0.830551E-02   0.307938E-04   0.000000E+00   0.101472E-03   0.305960E-09   0.953676E-08   0.300378E-11
  6815   0.830100E-02   0.306520E-04   0.000000E+00   0.101183E-03   0.305886E-09   0.953469E-08   0.301536E-11
  6816   0.829642E-02   0.305107E-04   0.000000E+00   0.100896E-03   0.305813E-09   0.953263E-08   0.302694E-11
  6817   0.829184E-02   0.303699E-04   0.000000E+00   0.100610E-03   0.305739E-09   0.953060E-08   0.303851E-11
  6818   0.828726E-02   0.302296E-04   0.000000E+00   0.100325E-03   0.305666E-09   0.952858E-08   0.305009E-11
  6819   0.828269E-02   0.300900E-04   0.000000E+00   0.100041E-03   0.305592E-09   0.952657E-08   0.306166E-11
  6820   0.827812E-02   0.299508E-04   0.000000E+00   0.997585E-04   0.305519E-09   0.952459E-08   0.307324E-11
  6821   0.827356E-02   0.298122E-04   0.000000E+00   0.994772E-04   0.305445E-09   0.952262E-08   0.308481E-11
  6822   0.826892E-02   0.296741E-04   0.000000E+00   0.991970E-04   0.305372E-09   0.952067E-08   0.309637E-11
  6823   0.826429E-02   0.295366E-04   0.000000E+00   0.989181E-04   0.305299E-09   0.951874E-08   0.310794E-11
  6824   0.825973E-02   0.293995E-04   0.000000E+00   0.986403E-04   0.305225E-09   0.951682E-08   0.311949E-11
  6825   0.825511E-02   0.292631E-04   0.000000E+00   0.983637E-04   0.305152E-09   0.951492E-08   0.313105E-11
  6826   0.825049E-02   0.291271E-04   0.000000E+00   0.980883E-04   0.305079E-09   0.951304E-08   0.314260E-11
  6827   0.824587E-02   0.289917E-04   0.000000E+00   0.978141E-04   0.305005E-09   0.951118E-08   0.315415E-11
  6828   0.824118E-02   0.288569E-04   0.000000E+00   0.975411E-04   0.304932E-09   0.950933E-08   0.316569E-11
  6829   0.823657E-02   0.287225E-04   0.000000E+00   0.972693E-04   0.304859E-09   0.950750E-08   0.317722E-11
  6830   0.823189E-02   0.285887E-04   0.000000E+00   0.969987E-04   0.304786E-09   0.950568E-08   0.318875E-11
  6831   0.822722E-02   0.284554E-04   0.000000E+00   0.967291E-04   0.304713E-09   0.950389E-08   0.320027E-11
  6832   0.822254E-02   0.283226E-04   0.000000E+00   0.964609E-04   0.304640E-09   0.950211E-08   0.321179E-11
  6833   0.821788E-02   0.281904E-04   0.000000E+00   0.961938E-04   0.304566E-09   0.950035E-08   0.322330E-11
  6834   0.821321E-02   0.280587E-04   0.000000E+00   0.959278E-04   0.304493E-09   0.949860E-08   0.323480E-11
  6835   0.820855E-02   0.279275E-04   0.000000E+00   0.956630E-04   0.304420E-09   0.949688E-08   0.324629E-11
  6836   0.820389E-02   0.277968E-04   0.000000E+00   0.953995E-04   0.304347E-09   0.949517E-08   0.325778E-11
  6837   0.819916E-02   0.276667E-04   0.000000E+00   0.951371E-04   0.304274E-09   0.949348E-08   0.326926E-11
  6838   0.819444E-02   0.275371E-04   0.000000E+00   0.948758E-04   0.304201E-09   0.949180E-08   0.328073E-11
  6839   0.818971E-02   0.274079E-04   0.000000E+00   0.946157E-04   0.304128E-09   0.949015E-08   0.329218E-11
  6840   0.818500E-02   0.272794E-04   0.000000E+00   0.943567E-04   0.304055E-09   0.948851E-08   0.330363E-11
  6841   0.818028E-02   0.271513E-04   0.000000E+00   0.940990E-04   0.303983E-09   0.948688E-08   0.331507E-11
  6842   0.817557E-02   0.270238E-04   0.000000E+00   0.938423E-04   0.303910E-09   0.948528E-08   0.332650E-11
  6843   0.817087E-02   0.268967E-04   0.000000E+00   0.935869E-04   0.303837E-09   0.948369E-08   0.333792E-11
  6844   0.816609E-02   0.267702E-04   0.000000E+00   0.933326E-04   0.303764E-09   0.948212E-08   0.334933E-11
  6845   0.816139E-02   0.266442E-04   0.000000E+00   0.930794E-04   0.303691E-09   0.948057E-08   0.336072E-11
  6846   0.815662E-02   0.265187E-04   0.000000E+00   0.928274E-04   0.303619E-09   0.947904E-08   0.337211E-11
  6847   0.815185E-02   0.263938E-04   0.000000E+00   0.925765E-04   0.303546E-09   0.947752E-08   0.338348E-11
  6848   0.814709E-02   0.262693E-04   0.000000E+00   0.923268E-04   0.303473E-09   0.947602E-08   0.339484E-11
  6849   0.814233E-02   0.261453E-04   0.000000E+00   0.920783E-04   0.303400E-09   0.947454E-08   0.340618E-11
  6850   0.813758E-02   0.260219E-04   0.000000E+00   0.918309E-04   0.303328E-09   0.947308E-08   0.341752E-11
  6851   0.813276E-02   0.258990E-04   0.000000E+00   0.915845E-04   0.303255E-09   0.947163E-08   0.342883E-11
  6852   0.812801E-02   0.257765E-04   0.000000E+00   0.913394E-04   0.303183E-09   0.947020E-08   0.344014E-11
  6853   0.812319E-02   0.256546E-04   0.000000E+00   0.910954E-04   0.303110E-09   0.946879E-08   0.345143E-11
  6854   0.811838E-02   0.255332E-04   0.000000E+00   0.908525E-04   0.303037E-09   0.946740E-08   0.346271E-11
  6855   0.811357E-02   0.254122E-04   0.000000E+00   0.906107E-04   0.302965E-09   0.946603E-08   0.347397E-11
  6856   0.810876E-02   0.252918E-04   0.000000E+00   0.903702E-04   0.302892E-09   0.946467E-08   0.348521E-11
  6857   0.810396E-02   0.251719E-04   0.000000E+00   0.901306E-04   0.302820E-09   0.946333E-08   0.349644E-11
  6858   0.809916E-02   0.250525E-04   0.000000E+00   0.898923E-04   0.302748E-09   0.946201E-08   0.350766E-11
  6859   0.809437E-02   0.249336E-04   0.000000E+00   0.896550E-04   0.302675E-09   0.946071E-08   0.351885E-11
  6860   0.808950E-02   0.248152E-04   0.000000E+00   0.894190E-04   0.302603E-09   0.945942E-08   0.353003E-11
  6861   0.808464E-02   0.246972E-04   0.000000E+00   0.891839E-04   0.302530E-09   0.945816E-08   0.354119E-11
  6862   0.807986E-02   0.245799E-04   0.000000E+00   0.889500E-04   0.302458E-09   0.945691E-08   0.355234E-11
