#    L    TT             EE             BB             TE             PP             TP             EP          
  5908    0.25242E-01    0.38419E-03    0.00000E+00   -0.65912E-04    0.38741E-09    0.20406E-07    0.37375E-10
  5909    0.25187E-01    0.38291E-03    0.00000E+00   -0.64075E-04    0.38730E-09    0.20397E-07    0.37250E-10
  5910    0.25131E-01    0.38163E-03    0.00000E+00   -0.62235E-04    0.38719E-09    0.20388E-07    0.37125E-10
  5911    0.25076E-01    0.38038E-03    0.00000E+00   -0.60406E-04    0.38709E-09    0.20379E-07    0.37000E-10
  5912    0.25021E-01    0.37913E-03    0.00000E+00   -0.58580E-04    0.38698E-09    0.20370E-07    0.36875E-10
  5913    0.24965E-01    0.37788E-03    0.00000E+00   -0.56767E-04    0.38687E-09    0.20361E-07    0.36750E-10
  5914    0.24910E-01    0.37664E-03    0.00000E+00   -0.54957E-04    0.38677E-09    0.20352E-07    0.36626E-10
  5915    0.24855E-01    0.37540E-03    0.00000E+00   -0.53153E-04    0.38666E-09    0.20343E-07    0.36501E-10
  5916    0.24800E-01    0.37417E-03    0.00000E+00   -0.51352E-04    0.38656E-09    0.20334E-07    0.36377E-10
  5917    0.24745E-01    0.37294E-03    0.00000E+00   -0.49566E-04    0.38645E-09    0.20325E-07    0.36252E-10
  5918    0.24690E-01    0.37173E-03    0.00000E+00   -0.47784E-04    0.38634E-09    0.20316E-07    0.36128E-10
  5919    0.24635E-01    0.37052E-03    0.00000E+00   -0.46011E-04    0.38624E-09    0.20306E-07    0.36004E-10
  5920    0.24581E-01    0.36931E-03    0.00000E+00   -0.44245E-04    0.38613E-09    0.20297E-07    0.35879E-10
  5921    0.24525E-01    0.36811E-03    0.00000E+00   -0.42487E-04    0.38603E-09    0.20288E-07    0.35755E-10
  5922    0.24470E-01    0.36692E-03    0.00000E+00   -0.40741E-04    0.38592E-09    0.20279E-07    0.35631E-10
  5923    0.24415E-01    0.36573E-03    0.00000E+00   -0.39003E-04    0.38581E-09    0.20270E-07    0.35507E-10
  5924    0.24361E-01    0.36454E-03    0.00000E+00   -0.37275E-04    0.38571E-09    0.20261E-07    0.35383E-10
  5925    0.24306E-01    0.36337E-03    0.00000E+00   -0.35557E-04    0.38560E-09    0.20251E-07    0.35259E-10
  5926    0.24251E-01    0.36219E-03    0.00000E+00   -0.33850E-04    0.38550E-09    0.20242E-07    0.35136E-10
  5927    0.24197E-01    0.36104E-03    0.00000E+00   -0.32156E-04    0.38539E-09    0.20233E-07    0.35012E-10
  5928    0.24142E-01    0.35988E-03    0.00000E+00   -0.30472E-04    0.38529E-09    0.20224E-07    0.34889E-10
  5929    0.24088E-01    0.35873E-03    0.00000E+00   -0.28799E-04    0.38518E-09    0.20214E-07    0.34765E-10
  5930    0.24033E-01    0.35758E-03    0.00000E+00   -0.27138E-04    0.38508E-09    0.20205E-07    0.34642E-10
  5931    0.23980E-01    0.35645E-03    0.00000E+00   -0.25490E-04    0.38497E-09    0.20196E-07    0.34519E-10
  5932    0.23925E-01    0.35532E-03    0.00000E+00   -0.23853E-04    0.38487E-09    0.20186E-07    0.34396E-10
  5933    0.23870E-01    0.35419E-03    0.00000E+00   -0.22227E-04    0.38476E-09    0.20177E-07    0.34273E-10
  5934    0.23816E-01    0.35307E-03    0.00000E+00   -0.20616E-04    0.38466E-09    0.20168E-07    0.34150E-10
  5935    0.23762E-01    0.35196E-03    0.00000E+00   -0.19025E-04    0.38455E-09    0.20158E-07    0.34027E-10
  5936    0.23708E-01    0.35086E-03    0.00000E+00   -0.17439E-04    0.38444E-09    0.20149E-07    0.33905E-10
  5937    0.23655E-01    0.34976E-03    0.00000E+00   -0.15869E-04    0.38434E-09    0.20140E-07    0.33782E-10
  5938    0.23601E-01    0.34867E-03    0.00000E+00   -0.14314E-04    0.38423E-09    0.20130E-07    0.33660E-10
  5939    0.23548E-01    0.34758E-03    0.00000E+00   -0.12768E-04    0.38413E-09    0.20121E-07    0.33538E-10
  5940    0.23494E-01    0.34650E-03    0.00000E+00   -0.11248E-04    0.38402E-09    0.20111E-07    0.33416E-10
  5941    0.23441E-01    0.34542E-03    0.00000E+00   -0.97354E-05    0.38392E-09    0.20102E-07    0.33294E-10
  5942    0.23387E-01    0.34435E-03    0.00000E+00   -0.82386E-05    0.38381E-09    0.20093E-07    0.33172E-10
  5943    0.23333E-01    0.34330E-03    0.00000E+00   -0.67570E-05    0.38371E-09    0.20083E-07    0.33050E-10
  5944    0.23281E-01    0.34223E-03    0.00000E+00   -0.52952E-05    0.38361E-09    0.20074E-07    0.32929E-10
  5945    0.23227E-01    0.34119E-03    0.00000E+00   -0.38456E-05    0.38350E-09    0.20064E-07    0.32807E-10
  5946    0.23174E-01    0.34015E-03    0.00000E+00   -0.24151E-05    0.38340E-09    0.20055E-07    0.32686E-10
  5947    0.23122E-01    0.33911E-03    0.00000E+00   -0.10014E-05    0.38329E-09    0.20045E-07    0.32565E-10
  5948    0.23069E-01    0.33809E-03    0.00000E+00    0.39411E-06    0.38319E-09    0.20036E-07    0.32444E-10
  5949    0.23016E-01    0.33706E-03    0.00000E+00    0.17787E-05    0.38308E-09    0.20026E-07    0.32323E-10
  5950    0.22963E-01    0.33604E-03    0.00000E+00    0.31369E-05    0.38298E-09    0.20016E-07    0.32203E-10
  5951    0.22911E-01    0.33503E-03    0.00000E+00    0.44902E-05    0.38287E-09    0.20007E-07    0.32082E-10
  5952    0.22858E-01    0.33403E-03    0.00000E+00    0.58147E-05    0.38277E-09    0.19997E-07    0.31962E-10
  5953    0.22806E-01    0.33302E-03    0.00000E+00    0.71262E-05    0.38266E-09    0.19988E-07    0.31842E-10
  5954    0.22754E-01    0.33204E-03    0.00000E+00    0.84164E-05    0.38256E-09    0.19978E-07    0.31722E-10
  5955    0.22702E-01    0.33104E-03    0.00000E+00    0.96845E-05    0.38246E-09    0.19968E-07    0.31602E-10
  5956    0.22649E-01    0.33007E-03    0.00000E+00    0.10939E-04    0.38235E-09    0.19959E-07    0.31483E-10
  5957    0.22598E-01    0.32908E-03    0.00000E+00    0.12173E-04    0.38225E-09    0.19949E-07    0.31363E-10
  5958    0.22546E-01    0.32812E-03    0.00000E+00    0.13392E-04    0.38214E-09    0.19939E-07    0.31244E-10
  5959    0.22494E-01    0.32716E-03    0.00000E+00    0.14591E-04    0.38204E-09    0.19930E-07    0.31125E-10
  5960    0.22443E-01    0.32619E-03    0.00000E+00    0.15770E-04    0.38193E-09    0.19920E-07    0.31006E-10
  5961    0.22391E-01    0.32525E-03    0.00000E+00    0.16928E-04    0.38183E-09    0.19910E-07    0.30888E-10
  5962    0.22340E-01    0.32430E-03    0.00000E+00    0.18065E-04    0.38173E-09    0.19900E-07    0.30769E-10
  5963    0.22289E-01    0.32336E-03    0.00000E+00    0.19188E-04    0.38162E-09    0.19891E-07    0.30651E-10
  5964    0.22238E-01    0.32242E-03    0.00000E+00    0.20281E-04    0.38152E-09    0.19881E-07    0.30533E-10
  5965    0.22187E-01    0.32150E-03    0.00000E+00    0.21359E-04    0.38141E-09    0.19871E-07    0.30415E-10
  5966    0.22136E-01    0.32057E-03    0.00000E+00    0.22422E-04    0.38131E-09    0.19861E-07    0.30297E-10
  5967    0.22086E-01    0.31965E-03    0.00000E+00    0.23460E-04    0.38121E-09    0.19851E-07    0.30180E-10
  5968    0.22035E-01    0.31875E-03    0.00000E+00    0.24481E-04    0.38110E-09    0.19842E-07    0.30062E-10
  5969    0.21985E-01    0.31784E-03    0.00000E+00    0.25471E-04    0.38100E-09    0.19832E-07    0.29945E-10
  5970    0.21935E-01    0.31693E-03    0.00000E+00    0.26451E-04    0.38090E-09    0.19822E-07    0.29829E-10
  5971    0.21885E-01    0.31604E-03    0.00000E+00    0.27408E-04    0.38079E-09    0.19812E-07    0.29712E-10
  5972    0.21836E-01    0.31515E-03    0.00000E+00    0.28334E-04    0.38069E-09    0.19802E-07    0.29596E-10
  5973    0.21787E-01    0.31427E-03    0.00000E+00    0.29252E-04    0.38058E-09    0.19792E-07    0.29479E-10
  5974    0.21737E-01    0.31338E-03    0.00000E+00    0.30139E-04    0.38048E-09    0.19782E-07    0.29363E-10
  5975    0.21687E-01    0.31251E-03    0.00000E+00    0.31004E-04    0.38038E-09    0.19772E-07    0.29248E-10
  5976    0.21639E-01    0.31163E-03    0.00000E+00    0.31854E-04    0.38027E-09    0.19762E-07    0.29132E-10
  5977    0.21589E-01    0.31077E-03    0.00000E+00    0.32682E-04    0.38017E-09    0.19752E-07    0.29017E-10
  5978    0.21541E-01    0.30991E-03    0.00000E+00    0.33487E-04    0.38007E-09    0.19742E-07    0.28902E-10
  5979    0.21492E-01    0.30905E-03    0.00000E+00    0.34262E-04    0.37996E-09    0.19732E-07    0.28787E-10
  5980    0.21443E-01    0.30820E-03    0.00000E+00    0.35036E-04    0.37986E-09    0.19722E-07    0.28672E-10
  5981    0.21395E-01    0.30736E-03    0.00000E+00    0.35781E-04    0.37976E-09    0.19712E-07    0.28558E-10
  5982    0.21347E-01    0.30652E-03    0.00000E+00    0.36495E-04    0.37965E-09    0.19702E-07    0.28444E-10
  5983    0.21299E-01    0.30568E-03    0.00000E+00    0.37194E-04    0.37955E-09    0.19692E-07    0.28330E-10
  5984    0.21251E-01    0.30485E-03    0.00000E+00    0.37870E-04    0.37945E-09    0.19682E-07    0.28217E-10
  5985    0.21204E-01    0.30403E-03    0.00000E+00    0.38524E-04    0.37935E-09    0.19672E-07    0.28103E-10
  5986    0.21156E-01    0.30321E-03    0.00000E+00    0.39156E-04    0.37924E-09    0.19661E-07    0.27990E-10
  5987    0.21109E-01    0.30238E-03    0.00000E+00    0.39766E-04    0.37914E-09    0.19651E-07    0.27877E-10
  5988    0.21061E-01    0.30157E-03    0.00000E+00    0.40360E-04    0.37904E-09    0.19641E-07    0.27765E-10
  5989    0.21014E-01    0.30076E-03    0.00000E+00    0.40925E-04    0.37893E-09    0.19631E-07    0.27653E-10
  5990    0.20967E-01    0.29996E-03    0.00000E+00    0.41468E-04    0.37883E-09    0.19621E-07    0.27541E-10
  5991    0.20921E-01    0.29916E-03    0.00000E+00    0.41999E-04    0.37873E-09    0.19610E-07    0.27429E-10
  5992    0.20875E-01    0.29836E-03    0.00000E+00    0.42501E-04    0.37863E-09    0.19600E-07    0.27317E-10
  5993    0.20829E-01    0.29757E-03    0.00000E+00    0.42984E-04    0.37852E-09    0.19590E-07    0.27206E-10
  5994    0.20783E-01    0.29678E-03    0.00000E+00    0.43441E-04    0.37842E-09    0.19580E-07    0.27095E-10
  5995    0.20737E-01    0.29599E-03    0.00000E+00    0.43879E-04    0.37832E-09    0.19569E-07    0.26985E-10
  5996    0.20692E-01    0.29521E-03    0.00000E+00    0.44301E-04    0.37821E-09    0.19559E-07    0.26874E-10
  5997    0.20646E-01    0.29444E-03    0.00000E+00    0.44696E-04    0.37811E-09    0.19549E-07    0.26764E-10
  5998    0.20601E-01    0.29366E-03    0.00000E+00    0.45065E-04    0.37801E-09    0.19538E-07    0.26654E-10
  5999    0.20556E-01    0.29289E-03    0.00000E+00    0.45421E-04    0.37791E-09    0.19528E-07    0.26545E-10
  6000    0.20511E-01    0.29213E-03    0.00000E+00    0.45750E-04    0.37780E-09    0.19517E-07    0.26436E-10
  6001    0.20466E-01    0.29137E-03    0.00000E+00    0.46064E-04    0.37770E-09    0.19507E-07    0.26327E-10
  6002    0.20422E-01    0.29061E-03    0.00000E+00    0.46348E-04    0.37760E-09    0.19497E-07    0.26218E-10
  6003    0.20379E-01    0.28985E-03    0.00000E+00    0.46616E-04    0.37750E-09    0.19486E-07    0.26110E-10
  6004    0.20334E-01    0.28909E-03    0.00000E+00    0.46869E-04    0.37740E-09    0.19476E-07    0.26002E-10
  6005    0.20290E-01    0.28835E-03    0.00000E+00    0.47092E-04    0.37729E-09    0.19465E-07    0.25894E-10
  6006    0.20247E-01    0.28760E-03    0.00000E+00    0.47301E-04    0.37719E-09    0.19455E-07    0.25787E-10
  6007    0.20204E-01    0.28686E-03    0.00000E+00    0.47489E-04    0.37709E-09    0.19444E-07    0.25679E-10
  6008    0.20160E-01    0.28611E-03    0.00000E+00    0.47649E-04    0.37699E-09    0.19434E-07    0.25573E-10
  6009    0.20117E-01    0.28538E-03    0.00000E+00    0.47796E-04    0.37688E-09    0.19423E-07    0.25466E-10
  6010    0.20075E-01    0.28465E-03    0.00000E+00    0.47924E-04    0.37678E-09    0.19413E-07    0.25360E-10
  6011    0.20032E-01    0.28391E-03    0.00000E+00    0.48033E-04    0.37668E-09    0.19402E-07    0.25254E-10
  6012    0.19990E-01    0.28319E-03    0.00000E+00    0.48122E-04    0.37658E-09    0.19391E-07    0.25148E-10
  6013    0.19947E-01    0.28246E-03    0.00000E+00    0.48185E-04    0.37648E-09    0.19381E-07    0.25043E-10
  6014    0.19906E-01    0.28173E-03    0.00000E+00    0.48236E-04    0.37638E-09    0.19370E-07    0.24938E-10
  6015    0.19864E-01    0.28101E-03    0.00000E+00    0.48267E-04    0.37627E-09    0.19359E-07    0.24833E-10
  6016    0.19823E-01    0.28029E-03    0.00000E+00    0.48272E-04    0.37617E-09    0.19349E-07    0.24728E-10
  6017    0.19782E-01    0.27957E-03    0.00000E+00    0.48265E-04    0.37607E-09    0.19338E-07    0.24624E-10
  6018    0.19741E-01    0.27886E-03    0.00000E+00    0.48232E-04    0.37597E-09    0.19327E-07    0.24520E-10
  6019    0.19700E-01    0.27815E-03    0.00000E+00    0.48187E-04    0.37587E-09    0.19317E-07    0.24416E-10
  6020    0.19659E-01    0.27743E-03    0.00000E+00    0.48117E-04    0.37576E-09    0.19306E-07    0.24313E-10
  6021    0.19619E-01    0.27672E-03    0.00000E+00    0.48035E-04    0.37566E-09    0.19295E-07    0.24210E-10
  6022    0.19579E-01    0.27602E-03    0.00000E+00    0.47936E-04    0.37556E-09    0.19284E-07    0.24107E-10
  6023    0.19539E-01    0.27531E-03    0.00000E+00    0.47819E-04    0.37546E-09    0.19274E-07    0.24005E-10
  6024    0.19499E-01    0.27461E-03    0.00000E+00    0.47678E-04    0.37536E-09    0.19263E-07    0.23902E-10
  6025    0.19460E-01    0.27391E-03    0.00000E+00    0.47528E-04    0.37526E-09    0.19252E-07    0.23801E-10
  6026    0.19421E-01    0.27321E-03    0.00000E+00    0.47363E-04    0.37516E-09    0.19241E-07    0.23699E-10
  6027    0.19382E-01    0.27252E-03    0.00000E+00    0.47176E-04    0.37505E-09    0.19230E-07    0.23598E-10
  6028    0.19344E-01    0.27182E-03    0.00000E+00    0.46975E-04    0.37495E-09    0.19219E-07    0.23496E-10
  6029    0.19305E-01    0.27112E-03    0.00000E+00    0.46763E-04    0.37485E-09    0.19208E-07    0.23396E-10
  6030    0.19267E-01    0.27043E-03    0.00000E+00    0.46525E-04    0.37475E-09    0.19198E-07    0.23295E-10
  6031    0.19228E-01    0.26974E-03    0.00000E+00    0.46277E-04    0.37465E-09    0.19187E-07    0.23195E-10
  6032    0.19192E-01    0.26905E-03    0.00000E+00    0.46010E-04    0.37455E-09    0.19176E-07    0.23095E-10
  6033    0.19153E-01    0.26836E-03    0.00000E+00    0.45731E-04    0.37445E-09    0.19165E-07    0.22995E-10
  6034    0.19116E-01    0.26767E-03    0.00000E+00    0.45431E-04    0.37435E-09    0.19154E-07    0.22896E-10
  6035    0.19078E-01    0.26698E-03    0.00000E+00    0.45117E-04    0.37425E-09    0.19143E-07    0.22797E-10
  6036    0.19042E-01    0.26629E-03    0.00000E+00    0.44797E-04    0.37414E-09    0.19132E-07    0.22698E-10
  6037    0.19006E-01    0.26561E-03    0.00000E+00    0.44452E-04    0.37404E-09    0.19121E-07    0.22600E-10
  6038    0.18968E-01    0.26492E-03    0.00000E+00    0.44099E-04    0.37394E-09    0.19110E-07    0.22501E-10
  6039    0.18932E-01    0.26424E-03    0.00000E+00    0.43730E-04    0.37384E-09    0.19099E-07    0.22403E-10
  6040    0.18896E-01    0.26356E-03    0.00000E+00    0.43353E-04    0.37374E-09    0.19088E-07    0.22306E-10
  6041    0.18862E-01    0.26288E-03    0.00000E+00    0.42954E-04    0.37364E-09    0.19076E-07    0.22208E-10
  6042    0.18826E-01    0.26220E-03    0.00000E+00    0.42550E-04    0.37354E-09    0.19065E-07    0.22111E-10
  6043    0.18791E-01    0.26152E-03    0.00000E+00    0.42132E-04    0.37344E-09    0.19054E-07    0.22014E-10
  6044    0.18756E-01    0.26084E-03    0.00000E+00    0.41704E-04    0.37334E-09    0.19043E-07    0.21918E-10
  6045    0.18721E-01    0.26016E-03    0.00000E+00    0.41256E-04    0.37324E-09    0.19032E-07    0.21822E-10
  6046    0.18686E-01    0.25948E-03    0.00000E+00    0.40805E-04    0.37314E-09    0.19021E-07    0.21726E-10
  6047    0.18653E-01    0.25881E-03    0.00000E+00    0.40335E-04    0.37304E-09    0.19010E-07    0.21630E-10
  6048    0.18618E-01    0.25813E-03    0.00000E+00    0.39862E-04    0.37294E-09    0.18998E-07    0.21534E-10
  6049    0.18584E-01    0.25745E-03    0.00000E+00    0.39370E-04    0.37284E-09    0.18987E-07    0.21439E-10
  6050    0.18551E-01    0.25677E-03    0.00000E+00    0.38875E-04    0.37274E-09    0.18976E-07    0.21344E-10
  6051    0.18518E-01    0.25609E-03    0.00000E+00    0.38367E-04    0.37264E-09    0.18965E-07    0.21250E-10
  6052    0.18485E-01    0.25541E-03    0.00000E+00    0.37850E-04    0.37253E-09    0.18953E-07    0.21156E-10
  6053    0.18452E-01    0.25474E-03    0.00000E+00    0.37322E-04    0.37243E-09    0.18942E-07    0.21061E-10
  6054    0.18419E-01    0.25407E-03    0.00000E+00    0.36783E-04    0.37233E-09    0.18931E-07    0.20968E-10
  6055    0.18387E-01    0.25339E-03    0.00000E+00    0.36235E-04    0.37223E-09    0.18919E-07    0.20874E-10
  6056    0.18355E-01    0.25272E-03    0.00000E+00    0.35685E-04    0.37213E-09    0.18908E-07    0.20781E-10
  6057    0.18323E-01    0.25204E-03    0.00000E+00    0.35118E-04    0.37203E-09    0.18897E-07    0.20688E-10
  6058    0.18291E-01    0.25136E-03    0.00000E+00    0.34550E-04    0.37193E-09    0.18885E-07    0.20595E-10
  6059    0.18260E-01    0.25068E-03    0.00000E+00    0.33974E-04    0.37183E-09    0.18874E-07    0.20503E-10
  6060    0.18229E-01    0.25001E-03    0.00000E+00    0.33384E-04    0.37173E-09    0.18863E-07    0.20411E-10
  6061    0.18198E-01    0.24933E-03    0.00000E+00    0.32793E-04    0.37163E-09    0.18851E-07    0.20319E-10
  6062    0.18167E-01    0.24865E-03    0.00000E+00    0.32189E-04    0.37153E-09    0.18840E-07    0.20227E-10
  6063    0.18137E-01    0.24797E-03    0.00000E+00    0.31586E-04    0.37143E-09    0.18828E-07    0.20136E-10
  6064    0.18106E-01    0.24729E-03    0.00000E+00    0.30970E-04    0.37133E-09    0.18817E-07    0.20045E-10
  6065    0.18077E-01    0.24661E-03    0.00000E+00    0.30355E-04    0.37123E-09    0.18806E-07    0.19954E-10
  6066    0.18047E-01    0.24594E-03    0.00000E+00    0.29729E-04    0.37113E-09    0.18794E-07    0.19864E-10
  6067    0.18017E-01    0.24526E-03    0.00000E+00    0.29105E-04    0.37104E-09    0.18783E-07    0.19774E-10
  6068    0.17988E-01    0.24458E-03    0.00000E+00    0.28469E-04    0.37094E-09    0.18771E-07    0.19684E-10
  6069    0.17959E-01    0.24390E-03    0.00000E+00    0.27836E-04    0.37084E-09    0.18760E-07    0.19594E-10
  6070    0.17930E-01    0.24322E-03    0.00000E+00    0.27190E-04    0.37074E-09    0.18748E-07    0.19505E-10
  6071    0.17901E-01    0.24253E-03    0.00000E+00    0.26547E-04    0.37064E-09    0.18736E-07    0.19416E-10
  6072    0.17872E-01    0.24185E-03    0.00000E+00    0.25891E-04    0.37054E-09    0.18725E-07    0.19327E-10
  6073    0.17844E-01    0.24117E-03    0.00000E+00    0.25238E-04    0.37044E-09    0.18713E-07    0.19238E-10
  6074    0.17816E-01    0.24049E-03    0.00000E+00    0.24589E-04    0.37034E-09    0.18702E-07    0.19150E-10
  6075    0.17789E-01    0.23981E-03    0.00000E+00    0.23928E-04    0.37024E-09    0.18690E-07    0.19062E-10
  6076    0.17761E-01    0.23912E-03    0.00000E+00    0.23262E-04    0.37014E-09    0.18678E-07    0.18974E-10
  6077    0.17734E-01    0.23844E-03    0.00000E+00    0.22602E-04    0.37004E-09    0.18667E-07    0.18887E-10
  6078    0.17707E-01    0.23775E-03    0.00000E+00    0.21931E-04    0.36994E-09    0.18655E-07    0.18799E-10
  6079    0.17680E-01    0.23706E-03    0.00000E+00    0.21265E-04    0.36984E-09    0.18644E-07    0.18712E-10
  6080    0.17654E-01    0.23637E-03    0.00000E+00    0.20597E-04    0.36974E-09    0.18632E-07    0.18626E-10
